timestamp,temperature_C,pressure_hPa,humidity_%,light_lux,ambient_IR_K,skin_temperature_C,core_temperature_C,CCT_K,Heart Rate (bpm),rms,noise_level,Emotion Detection,Eye Detection,X,Y,Speed,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,nose_x,nose_y,nose_z,shoulder_diff,head_forward,posture,bad_posture_streak,depth_change,movement_status,Emotion Detection,Pitch (Hz),Jitter,Shimmer,Voice State,WPM,Avg Sentence Length,Stutters,Clarity,Task Timestamp
2025-08-13 13:56:24,23.58,995.45,58.88,119.07,298.78,27.69,28.19,3368.94,100,0.000469,Low,neutral,RIGHT,2434,121,1030.776406,0.6957494617,0.6415163279,0.2343536317,0.6747244596,0.5269150734,0.4576126337,-1.742258072,0.03320813179,0.0618635267,Bad - Forward Head,12,0.06293725967,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:56:26,23.57,995.4,56.93,119.07,298.78,27.67,28.17,3368.94,101,0.000472,Low,neutral,CENTER,2434,124,750,0.6957546473,0.641161859,0.2389173955,0.6725500226,0.5259033442,0.4542861581,-1.706067801,0.03138816357,0.05856732279,Bad - Forward Head,13,0.01288025379,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:56:27,23.58,995.46,57.84,119.07,298.78,27.73,28.23,3368.94,103,0.000497,Low,neutral,CENTER,2435,129,1699.673171,0.6961612701,0.6409829855,0.2399931699,0.6713674664,0.5258569121,0.4530624449,-1.739597559,0.03038448095,0.05777969211,Bad - Forward Head,14,0.007156801224,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:56:28,23.58,995.46,56.81,119.07,298.8,27.69,28.19,3368.94,103,0.000513,Low,neutral,Blinking,2435,131,500,0.6962546706,0.6409504414,0.2407052219,0.667342484,0.525585115,0.4517730176,-1.808607697,0.02639204264,0.0571051687,Bad - Forward Head,15,0.01862308979,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:56:29,23.58,995.45,58.13,119.07,298.76,27.69,28.19,3368.94,102,0.000515,Low,neutral,CENTER,2435,136,1250,0.6962918639,0.640163064,0.2413979322,0.6677935123,0.5254560709,0.4506056905,-1.857286811,0.02763044834,0.05661117285,Bad - Forward Head,16,0.02338695526,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:56:31,23.58,995.42,58.06,119.07,298.78,27.67,28.17,3368.94,102,0.000659,Low,neutral,Blinking,2435,139,750,0.6963015199,0.6396464109,0.2435402572,0.6683914661,0.5256159306,0.450696975,-1.829613328,0.0287450552,0.05569504201,Bad - Forward Head,17,0.01747105122,Stable,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:56:32,23.57,995.47,57.59,119.07,298.78,27.67,28.17,3368.94,102,0.00047,Low,neutral,CENTER,2435,146,1750,0.6965757608,0.6394939423,0.2441974431,0.6688674688,0.5259616375,0.450879693,-1.869826078,0.02937352657,0.05557503551,Bad - Forward Head,18,0.03275165558,Stable,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:56:33,23.58,995.44,57.87,119.07,298.78,27.69,28.19,3375.35,103,0.000567,Low,neutral,Blinking,2435,151,1000,0.6966042519,0.6397021413,0.2422786504,0.6709026098,0.5258452296,0.4542450607,-1.921058655,0.03120046854,0.05640377849,Bad - Forward Head,19,0.03629221916,Stable,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:56:34,23.58,995.46,57.82,119.07,298.78,27.69,28.19,3375.35,103,0.0005,Low,neutral,CENTER,2435,155,1000,0.6994497776,0.6418650746,0.2375099361,0.6888180375,0.5259447694,0.4650127292,-2.036587238,0.04695296288,0.05746491253,Bad - Forward Head,20,0.04559590816,Stable,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:56:36,23.58,995.46,57.82,119.07,298.78,27.69,28.19,3375.35,109,0.000522,Low,neutral,CENTER,2435,162,2333.333333,0.6994385719,0.6441762447,0.2369440347,0.6983951926,0.5304147005,0.4793781042,-2.102295637,0.05421894789,0.0622233972,Bad - Slouching,21,0.04900176525,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:56:37,23.58,995.44,57.96,119.07,298.78,27.73,28.23,3375.35,110,0.000632,Low,neutral,CENTER,2435,166,1000,0.6995205879,0.6490667462,0.2265450954,0.7394889593,0.5329521894,0.4902701974,-2.324305296,0.09042221308,0.06991934776,Bad - Slouching,22,0.09893839359,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:56:38,23.58,995.45,56.72,119.07,298.76,27.61,28.11,3375.35,110,0.00056,Low,neutral,CENTER,2433,173,1820.027472,0.7029978037,0.6505280733,0.2046181411,0.7811506987,0.5345643163,0.5003072023,-2.474908829,0.1306226254,0.0807563439,Bad - Slouching,23,0.1210165501,Significant Depth Movement,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:56:39,23.58,995.45,57.6,119.07,298.78,27.67,28.17,3352.2,110,0.000581,Low,neutral,Blinking,2432,176,790.569415,0.7076732516,0.6523268223,0.2046454698,0.7725678682,0.5359703302,0.5034518838,-2.331915617,0.120241046,0.07981096953,Bad - Slouching,24,0.08217139244,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:56:41,23.58,995.43,56.83,119.07,298.76,27.67,28.17,3383.51,110,0.000316,Low,neutral,CENTER,2430,183,1820.027472,0.7184627652,0.6577368379,0.2054394931,0.7630129457,0.5354617834,0.5016413331,-2.323668718,0.1052761078,0.07351065427,Bad - Slouching,25,0.05741629601,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:56:42,23.58,995.43,57.76,119.07,298.76,27.67,28.17,3383.51,110,0.000713,Low,neutral,Blinking,2428,189,1264.911064,0.7303679585,0.6620789766,0.2031312436,0.7656849027,0.5353142023,0.5014612675,-2.351990223,0.103605926,0.06856460124,Bad - Slouching,26,0.04993891716,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:56:43,23.59,995.45,56.81,119.07,298.76,27.63,28.13,3383.51,110,0.000632,Low,neutral,Blinking,2427,192,790.569415,0.7312167883,0.6637095213,0.2006115019,0.7613229752,0.5352172256,0.500805676,-2.328479528,0.09761345387,0.06930308044,Bad - Slouching,27,0.0008348464966,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:56:44,23.57,995.46,57.82,119.07,298.72,27.67,28.17,3383.51,110,0.000488,Low,fear,Blinking,2425,198,1581.13883,0.7383256555,0.6664396524,0.1957337707,0.7593346238,0.535127759,0.4972504675,-2.427113056,0.09289497137,0.06809804589,Bad - Slouching,28,0.00955915451,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:56:46,23.56,995.48,58.94,119.07,298.76,27.63,28.13,3352.2,110,0.000774,Low,fear,CENTER,2424,201,790.569415,0.7412320971,0.6663506031,0.1943706721,0.7572460175,0.5350744724,0.4857615232,-2.344003201,0.09089541435,0.0672730878,Bad - Slouching,29,0.002417516708,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:56:47,23.57,995.48,58.71,119.07,298.72,27.69,28.19,3383.51,110,0.000523,Low,fear,Blinking,2421,206,1457.737974,0.7399138212,0.6661051512,0.1919899136,0.7562338114,0.5348749161,0.4766189158,-2.3330369,0.0901286602,0.06892304868,Bad - Slouching,30,0.001873636246,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:56:48,23.57,995.43,57.93,119.07,298.76,27.75,28.25,3375.35,110,0.000583,Low,fear,CENTER,2421,209,750,0.7269992828,0.6590020657,0.192830652,0.7160987258,0.5334516764,0.4632076025,-2.028122663,0.05709666014,0.07353670895,Bad - Slouching,31,0.06477351189,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:56:49,23.58,995.43,58.14,119.07,298.78,27.69,28.19,3352.2,109,0.000521,Low,neutral,LEFT,2418,214,1943.650632,0.7159051299,0.6568473577,0.1951493025,0.6979763508,0.5320391059,0.4557902217,-1.844486952,0.04112899303,0.0765118897,Bad - Forward Head,32,0.09679851532,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:56:51,23.56,995.43,57.63,119.07,298.72,27.73,28.23,3375.35,108,0.000492,Low,neutral,CENTER,2417,218,1030.776406,0.7116637826,0.6567915678,0.1991336048,0.6743076444,0.5301883817,0.4542599916,-2.002224684,0.01751607656,0.07478968799,Bad - Forward Head,33,0.08497767448,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:56:52,23.57,995.46,57.37,119.07,298.72,27.67,28.17,3352.2,108,0.000567,Low,neutral,LEFT,2415,223,1346.291202,0.7042449713,0.6570832729,0.2017607391,0.6616637111,0.527916193,0.453210175,-1.962660074,0.004580438137,0.07491333783,Bad - Forward Head,34,0.07626862526,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:56:53,23.55,995.49,57.4,119.07,298.76,27.69,28.19,3375.35,108,0.000617,Low,neutral,Blinking,2414,228,1274.754878,0.6998799443,0.6571460962,0.2030402422,0.6681639552,0.5254110098,0.4530595243,-1.859229326,0.01101785898,0.07395091653,Bad - Forward Head,35,0.09476151466,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:56:55,23.56,995.43,59.04,119.07,298.72,27.69,28.19,3352.2,108,0.000646,Low,neutral,CENTER,2414,230,500,0.6955832839,0.6580197215,0.2026338577,0.6685090661,0.5247422457,0.4532059431,-1.884327888,0.0104893446,0.07563367486,Bad - Forward Head,36,0.028758955,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:56:56,23.57,995.46,57.41,119.07,298.76,27.73,28.23,3368.94,107,0.000718,Low,neutral,Blinking,2413,235,1019.803903,0.6952877045,0.6643021703,0.2022730559,0.6713172197,0.5227158666,0.4533789456,-1.994001389,0.007015049458,0.07393548638,Bad - Forward Head,37,0.02990288734,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:56:57,23.57,995.44,57.97,119.07,298.72,27.69,28.19,3375.35,107,0.000528,Low,neutral,Blinking,2412,240,1274.754878,0.6935924292,0.6642725468,0.2013340294,0.6756875515,0.5227277279,0.4501721561,-1.995388746,0.01141500473,0.07526449859,Bad - Forward Head,38,0.0013671875,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:56:58,23.57,995.42,58.4,119.07,298.76,27.75,28.25,3375.35,107,0.000531,Low,neutral,Blinking,2412,242,500,0.6941446066,0.6689385176,0.2005003989,0.6862865686,0.5231570601,0.450373143,-1.989976525,0.01734805107,0.07583455741,Bad - Forward Head,39,0.005463290215,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:00,23.56,995.42,57.75,119.07,298.72,27.69,28.19,3375.35,107,0.00057,Low,neutral,Blinking,2412,246,1000,0.6978801489,0.6873957515,0.1939686686,0.729724884,0.5242578387,0.4523770511,-2.004280806,0.04232913256,0.07833342999,Bad - Forward Head,40,0.02901029587,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:01,23.56,995.43,57.73,119.07,298.7,27.63,28.13,3375.35,107,0.000315,Low,neutral,CENTER,2412,248,500,0.6982707977,0.6897211671,0.1917208731,0.7378040552,0.5282154679,0.4577580988,-1.987790823,0.04808288813,0.08321963251,Bad - Forward Head,41,0.0206925869,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:02,23.57,995.43,58.78,119.07,298.7,27.69,28.19,3375.35,107,0.000543,Low,neutral,CENTER,2412,252,1000,0.7019808888,0.6907480359,0.1916951984,0.738740325,0.5325893164,0.468007654,-2.000368595,0.04799228907,0.08575127274,Bad - Forward Head,42,0.001273441315,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:03,23.56,995.4,58.24,119.07,298.72,27.63,28.13,3375.35,107,0.000714,Low,neutral,CENTER,2412,254,500,0.7100020051,0.6929109097,0.1941140443,0.7373301983,0.5337708592,0.4734493196,-2.10145402,0.04441928864,0.08171283454,Bad - Forward Head,43,0.02121305466,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:05,23.56,995.43,57.88,119.07,298.7,27.75,28.25,3375.35,107,0.000489,Low,neutral,Blinking,2411,257,790.569415,0.7169136405,0.6924230456,0.1924171746,0.739929378,0.5344058871,0.4738970101,-2.049237728,0.0475063324,0.07974047959,Bad - Forward Head,44,0.01185224056,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:06,23.57,995.4,57.63,119.07,298.7,27.73,28.23,3375.35,107,0.000463,Low,neutral,CENTER,2411,259,500,0.723577261,0.6930323243,0.1924771965,0.7385608554,0.5345292687,0.469738096,-2.016976833,0.04552853107,0.07650204003,Bad - Forward Head,45,0.002539205551,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:07,23.56,995.44,57.89,119.07,298.7,27.75,28.25,3375.35,107,0.000583,Low,neutral,CENTER,2410,260,353.5533906,0.7411285043,0.7046064138,0.1932424158,0.7271377444,0.5361293554,0.4614179432,-1.973113775,0.02253133059,0.0689438954,Bad - Forward Head,46,0.002935409546,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:08,23.55,995.45,58.03,119.07,298.7,27.79,28.29,3368.94,106,0.000577,Low,neutral,CENTER,2409,262,559.0169944,0.7508660555,0.7208964229,0.1931483448,0.7253913283,0.537932992,0.4553120732,-1.974509239,0.004494905472,0.06592579186,Bad - Forward Head,47,0.005171871185,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:10,23.56,995.39,57.9,119.07,298.68,27.79,28.29,3368.94,106,0.000574,Low,neutral,CENTER,2409,263,250,0.7635196447,0.7475677729,0.1939522922,0.7215383053,0.5397409201,0.4494147301,-1.945454359,0.02602946758,0.0610049516,Bad - Forward Head,48,0.0311999321,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:11,23.55,995.47,57.4,119.07,298.7,27.79,28.29,3368.94,106,0.00064,Low,happy,CENTER,2409,264,250,0.7660042048,0.746606946,0.1944199353,0.7214775681,0.5418624878,0.4460224807,-1.840333223,0.02512937784,0.06165041775,Bad - Forward Head,49,0.04178090096,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:12,23.56,995.46,58.03,119.07,298.7,27.75,28.25,3368.94,106,0.000526,Low,neutral,Blinking,2408,265,353.5533906,0.7700080872,0.7453921437,0.1952738911,0.7218263149,0.5437988043,0.443842262,-1.793980598,0.0235658288,0.06115781516,Bad - Forward Head,50,0.04459924698,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:13,23.56,995.41,57.75,119.07,298.68,27.73,28.23,3368.94,106,0.000554,Low,neutral,CENTER,2408,266,142.8571429,0.7746759057,0.745934546,0.1957999021,0.7199252844,0.5465499163,0.4435422122,-1.775491357,0.02600926161,0.06131201237,Bad - Forward Head,51,0.03952448368,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:15,23.55,995.43,57.87,119.07,298.72,27.73,28.23,3368.94,107,0.00092,Low,neutral,CENTER,2408,266,0,0.7742906213,0.7543250322,0.1983906329,0.7104228139,0.5485541821,0.4434659779,-1.799206734,0.04390221834,0.06221355498,Bad - Forward Head,52,0.0350605011,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:16,23.56,995.45,57.83,119.07,298.72,27.75,28.25,3368.94,107,0.000526,Low,neutral,CENTER,2407,266,166.6666667,0.7731238604,0.7523440123,0.2002598792,0.7066794038,0.5508424044,0.4431271553,-1.824449778,0.04566460848,0.06415053457,Bad - Forward Head,53,0.02420091629,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:17,23.56,995.49,56.77,119.07,298.7,27.69,28.19,3368.94,107,0.000562,Low,neutral,Blinking,2407,267,250,0.7733271718,0.7506316304,0.2062834203,0.7067130208,0.5525362492,0.4421568215,-1.794179201,0.04391860962,0.0627309531,Bad - Forward Head,54,0.009230804443,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:18,23.56,995.45,57.75,119.07,298.7,27.69,28.19,3352.2,107,0.0005,Low,neutral,Blinking,2407,267,0,0.7762885094,0.7588669658,0.2067516744,0.7067596316,0.5535389781,0.4421038926,-1.784674644,0.05210733414,0.06201888621,Bad - Slouching,55,0.001861190796,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:20,23.56,995.46,58.07,119.07,298.7,27.73,28.23,3368.94,107,0.000541,Low,fear,Blinking,2407,267,0,0.7861492038,0.7757441998,0.206512481,0.7151805162,0.5534843802,0.4494640231,-1.814848185,0.06056368351,0.05715353787,Bad - Slouching,56,0.007871365547,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:21,23.57,995.41,57.96,119.07,298.7,27.73,28.23,3368.94,107,0.000619,Low,neutral,Blinking,2407,266,125,0.7898462415,0.7742269039,0.2076010704,0.7230567932,0.5473652482,0.4573528469,-1.822639465,0.0511701107,0.04864159226,Bad - Slouching,57,0.004686546326,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:22,23.57,995.44,57.93,119.07,298.7,27.75,28.25,3368.94,107,0.000798,Low,fear,CENTER,2407,265,250,0.7937124968,0.7720336914,0.2094907314,0.7268580794,0.5419850349,0.4597401321,-1.699573874,0.04517561197,0.04038342088,Good,0,0.02497518063,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:23,23.57,995.39,58.04,119.07,298.7,27.67,28.17,3368.94,107,0.00059,Low,fear,CENTER,2407,264,250,0.7981002331,0.7711260319,0.2095907182,0.7266294956,0.5294716954,0.4649528265,-1.692608237,0.04449653625,0.02562621981,Good,0,0.02031419277,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:25,23.56,995.43,58.2,119.07,298.72,27.69,28.19,3368.94,107,0.000476,Low,happy,CENTER,2407,264,0,0.8042140007,0.7738505602,0.2130669653,0.725040555,0.4949333668,0.469104439,-1.770334959,0.04881000519,-0.01370711625,Good,0,0.002867937088,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:26,23.55,995.46,58.97,119.07,298.72,27.63,28.13,3368.94,107,0.000532,Low,neutral,CENTER,2407,263,250,0.8062295914,0.7729447484,0.2151427269,0.7226513028,0.4828391969,0.4696505368,-1.695547342,0.05029344559,-0.02784696221,Bad - Slouching,1,0.02386016846,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:27,23.55,995.43,58.62,119.07,298.68,27.61,28.11,3375.35,107,0.000312,Low,angry,CENTER,2407,262,250,0.8070334196,0.7783913016,0.216885522,0.7177040577,0.4734654427,0.4788581431,-1.69042778,0.06068724394,-0.03849402815,Bad - Slouching,2,0.02644233704,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:29,23.55,995.46,57.85,119.07,298.7,27.69,28.19,3368.94,107,0.000413,Low,angry,CENTER,2407,261,333.3333333,0.8078689575,0.7799182534,0.2207921296,0.7142213583,0.4668273926,0.4868603647,-1.557964563,0.06569689512,-0.047503151,Bad - Slouching,3,0.02832186222,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:30,23.55,995.48,57.92,119.07,298.72,27.75,28.25,3368.94,107,0.000507,Low,sad,RIGHT,2408,261,250,0.8080598116,0.7846242189,0.2158211023,0.7252744436,0.4693962038,0.4908612669,-1.631815314,0.05934977531,-0.04254425317,Bad - Slouching,4,0.01215858459,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:31,23.53,995.47,58.22,119.07,298.7,27.63,28.13,3368.94,107,0.000459,Low,fear,CENTER,2409,260,353.5533906,0.807865262,0.7873149514,0.2151201516,0.7255302072,0.4681579471,0.4961622655,-1.789844275,0.06178474426,-0.04333475977,Bad - Slouching,5,0.003901863098,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:32,23.53,995.45,57.8,119.07,298.68,27.63,28.13,3368.94,107,0.000606,Low,fear,CENTER,2409,260,0,0.8080588579,0.7903082371,0.2153741568,0.7198318839,0.4667703211,0.5013304949,-1.713864684,0.07047635317,-0.04494618624,Bad - Slouching,6,0.003663468361,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:33,23.52,995.45,57.79,119.07,298.68,27.63,28.13,3368.94,107,0.00024,Low,sad,CENTER,2409,259,250,0.808039546,0.7987979054,0.2155935317,0.718187511,0.4638263285,0.5165424943,-1.869289637,0.08061039448,-0.04799021035,Bad - Slouching,7,0.03577237129,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:35,23.52,995.42,57.95,119.07,298.68,27.63,28.13,3368.94,107,0.00047,Low,happy,CENTER,2410,259,250,0.8079507947,0.7994238138,0.2156675607,0.7181533575,0.4640243649,0.5224128366,-1.849701881,0.08127045631,-0.04778481275,Bad - Slouching,8,0.05834746361,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:36,23.52,995.42,58.18,119.07,298.68,27.63,28.13,3368.94,106,0.000551,Low,happy,CENTER,2410,258,250,0.807469666,0.8073396087,0.2153324634,0.7193534374,0.4616659582,0.5319179893,-1.704631209,0.08798617125,-0.04973510653,Bad - Slouching,9,0.01456317902,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:37,23.53,995.42,58.27,119.07,298.68,27.69,28.19,3368.94,106,0.0007,Low,angry,CENTER,2410,257,250,0.8073531985,0.8119249344,0.2143532336,0.7212582827,0.4590809345,0.5407729745,-1.777287841,0.09066665173,-0.05177228153,Bad - Slouching,10,0.002511286736,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:38,23.53,995.48,57.93,119.07,298.68,27.73,28.23,3368.94,106,0.000504,Low,neutral,CENTER,2410,257,0,0.8072782755,0.8153113127,0.2135885656,0.7222546339,0.4579318166,0.5422884822,-1.646006823,0.09305667877,-0.05250160396,Bad - Slouching,11,0.0135715723,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:40,23.53,995.44,57.45,119.07,298.7,27.73,28.23,3368.94,106,0.000587,Low,neutral,CENTER,2410,256,250,0.8069402575,0.8168276548,0.2107155323,0.7286769152,0.4579130709,0.5451517105,-1.659920096,0.08815073967,-0.05091482401,Bad - Slouching,12,0.04187390804,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:41,23.52,995.42,59.21,119.07,298.68,27.67,28.17,3368.94,106,0.00024,Low,neutral,CENTER,2411,255,176.7766953,0.8066259623,0.8180924654,0.2059139758,0.7420486212,0.4585858881,0.5469363928,-1.890630007,0.07604384422,-0.0476840809,Bad - Slouching,13,0.008185625076,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:42,23.52,995.44,58.2,119.07,298.68,27.73,28.23,3368.94,106,0.000529,Low,neutral,CENTER,2411,255,0,0.8054552078,0.8204421997,0.2020559013,0.7414934635,0.4591323435,0.5520598292,-1.877052546,0.07894873619,-0.04462321103,Bad - Slouching,14,0.03448426723,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:44,23.51,995.42,57.5,119.07,298.68,27.73,28.23,3368.94,106,0.00052,Low,neutral,CENTER,2411,253,250,0.8011186719,0.8221340179,0.2057543248,0.7309374213,0.4565548897,0.5544909835,-1.839618087,0.09119659662,-0.04688160866,Bad - Slouching,15,0.01246604919,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:45,23.51,995.46,58.63,119.07,298.7,27.61,28.11,3368.94,106,0.000583,Low,neutral,CENTER,2412,253,250,0.7966260314,0.8235571384,0.2058150768,0.723072052,0.4560286105,0.5599047542,-1.853419542,0.1004850864,-0.04519194365,Bad - Slouching,16,0.04148254395,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:46,23.51,995.49,57.07,119.07,298.68,27.69,28.19,3368.94,107,0.000584,Low,neutral,CENTER,2413,252,353.5533906,0.7955823541,0.8234378099,0.2054772675,0.7228196859,0.4558464587,0.562859118,-1.991477609,0.100618124,-0.04468335211,Bad - Slouching,17,0.06631150246,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 13:57:47,23.51,995.49,57.43,119.07,298.7,27.67,28.17,3368.94,107,0.000634,Low,neutral,CENTER,2413,252,0,0.794588387,0.8242486715,0.2063353807,0.7185348868,0.4523960948,0.5624614358,-1.951336503,0.1057137847,-0.04806578904,Bad - Slouching,18,0.01214129925,Stable,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
